...1,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,Mass Error (ppm),Mass Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,13C,18O
871,1321,471.1143919,471.1143919,471.1144142959,9041273,204101,57,-1,0.0475381954,0.9875235948,0.8631483914,0.686150653,9,1.2,0.65,O13,de-protonated,0,NA,C20 H24 O13,20,24,13,NA,NA
872,1322,471.1296433,471.1296433,471.1296704372,8799613,205463,55.4,-1,0.0576003077,0.9817366371,0.9803942473,0.8508625577000001,13,1,0.4166666667,O10,de-protonated,0,NA,C24 H24 O10,24,24,10,NA,NA
873,1323,471.1507402,471.1507402,471.1507998053,11064705,200892,70.3,-1,0.1265100546,0.9149228613,0.9822887911,0.9648533539,8,1.3333333333,0.5714285714,O12,de-protonated,0,NA,C21 H28 O12,21,28,12,NA,NA
874,1324,471.1660448,471.1660448,471.1660559466,8822149,219859,55.5,-1,0.0236574731,0.9968955176,0.9221589815,0.9575702251,12,1.12,0.36,O9,de-protonated,0,NA,C25 H28 O9,25,28,9,NA,NA
875,1325,471.1871656,471.1871656,471.1871853147,5445002,217162,33.4,-1,0.0418404793,0.9903214433,0,0.34661250520000003,7,1.4545454545,0.5,O11,de-protonated,0,NA,C22 H32 O11,22,32,11,NA,NA
876,1326,471.2024325,471.2024325,471.202441456,5861773,206332,36.1,-1,0.0190066556,0.9979950517,0.8583691624,0.9257310327,11,1.2307692308,0.3076923077,O8,de-protonated,0,NA,C26 H32 O8,26,32,8,NA,NA
877,1327,471.2386117,471.2386117,471.2388269654,1692053,238302,8.7,-1,0.4568073652,0.313707495,0.5,0.3695952465,10,1.3333333333,0.2592592593,O7,de-protonated,0,NA,C27 H36 O7,27,36,7,NA,NA
878,1336,473.0362243,473.0362243,473.0361639735,6231835,214686,38.5,-1,-0.1275303359,0.9136063579,0.9477470069,0.7191690184,15,0.6666666667000001,0.619047619,O13,de-protonated,0,NA,C21 H14 O13,21,14,13,NA,NA
879,1337,473.0576028,473.0576028,473.0572933416,2118943,197905,11.5,-1,-0.6541667697,0.0927904073,0.5,0.2149532851,10,1,0.8333333333,O15,de-protonated,0,NA,C18 H18 O15,18,18,15,NA,NA
880,1338,473.0725504,473.0725504,473.0725494829,11261731,209551,71.6,-1,-0.0019385537,0.9999791225,0.9577167275,0.9273570505,14,0.8181818182,0.5454545455,O12,de-protonated,0,NA,C22 H18 O12,22,18,12,NA,NA
881,1339,473.0938142,473.0938142,473.0971885387,3845927,221026,22.9,-1,7.1324428901,1.8169874429999998e-123,0.9117565559,0.2735269668,31,0.3783783784,0.027027027,O1,de-protonated,0,NA,C37 H14 O1,37,14,1,NA,NA
882,1339,473.0938142,473.0938142,473.093678851,3845927,221026,22.9,-1,-0.286093396,0.6346262333,0,0.2221191816,9,1.1578947368,0.7368421053,O14,de-protonated,0,NA,C19 H22 O14,19,22,14,NA,NA
883,1340,473.1089927,473.1089927,473.1089349923,12212010,213970,77.8,-1,-0.121975486,0.9206681135,0.9920983981,0.9215480059,13,0.9565217391,0.4782608696,O11,de-protonated,0,NA,C23 H22 O11,23,22,11,NA,NA
884,1341,473.1300544,473.1300544,473.1300643604,5397295,215282,33.1,-1,0.0210521543,0.9975408442,0,0.3491392955,8,1.3,0.65,O13,de-protonated,0,NA,C20 H26 O13,20,26,13,NA,NA
885,1342,473.1453349,473.1453349,473.1453205017,13883186,211584,88.8,-1,-0.0304310481,0.9948684965,0.831520852,0.9387320977,12,1.0833333333,0.4166666667,O10,de-protonated,0,NA,C24 H26 O10,24,26,10,NA,NA
886,1343,473.1664087,473.1664087,473.1664498698,3513143,223711,20.7,-1,0.0870091093,0.9588133948,0,0.33558468820000004,7,1.4285714286,0.5714285714,O12,de-protonated,0,NA,C21 H30 O12,21,30,12,NA,NA
887,1344,473.18165749999997,473.18165749999997,473.1817060111,13952826,208758,89.2,-1,0.1025210308,0.9432800999,0.9223907639,0.9534416476,11,1.2,0.36,O9,de-protonated,0,NA,C25 H30 O9,25,30,9,NA,NA
888,1345,473.2180811,473.2180811,473.2180915205,6768450,221423,42.1,-1,0.0220204188,0.9973097428,0,0.34905841,10,1.3076923077,0.3076923077,O8,de-protonated,0,NA,C26 H34 O8,26,34,8,NA,NA
889,1353,475.0153544,475.0153544,475.0154285286,1391305,233999,6.6,-1,0.1560552107,0.8734575786000001,0.5,0.761420305,15,0.6000000000000001,0.7000000000000001,O14,de-protonated,0,NA,C20 H12 O14,20,12,14,NA,NA
890,1354,475.0518203,475.0518203,475.051814038,9042129,211289,56.1,-1,-0.013181684,0.9990351503,0.8520016092,0.95334451,14,0.7619047619,0.619047619,O13,de-protonated,0,NA,C21 H16 O13,21,16,13,NA,NA
891,1355,475.08821819999997,475.08821819999997,475.0881995474,12019929,206931,75.3,-1,-0.0392613385,0.9914729373,0.8181084386,0.9039169461,13,0.9090909091,0.5454545455,O12,de-protonated,0,NA,C22 H20 O12,22,20,12,NA,NA
892,1356,475.1245938,475.1245938,475.1245850568,15689953,211031,99,-1,-0.0184019405,0.9981204829,0.9600661202,0.9327609864,12,1.0434782609,0.4782608696,O11,de-protonated,0,NA,C23 H24 O11,23,24,11,NA,NA
893,1357,475.1455745,475.1455745,475.1457144249,2070757,206106,11,-1,0.294488366,0.6176726503000001,0.5,0.5823708552,7,1.4,0.65,O13,de-protonated,0,NA,C20 H28 O13,20,28,13,NA,NA
894,1358,475.1609637,475.1609637,475.1609705662,18700520,207214,118.4,-1,0.0144501976,0.998840627,0.9315092616,0.8960560555,11,1.1666666667,0.4166666667,O10,de-protonated,0,NA,C24 H28 O10,24,28,10,NA,NA
895,1359,475.1973322,475.1973322,475.1973560756,13977840,211491,87.9,-1,0.0502434495,0.9860734169,0.7951233905,0.7086824535,10,1.28,0.36,O9,de-protonated,0,NA,C25 H32 O9,25,32,9,NA,NA
896,1360,475.2337446,475.2337446,475.2337415849,4383993,212004,26,-1,-0.0063443757,0.9997764078,0.8598711697,0.6876376464,9,1.3846153846,0.3076923077,O8,de-protonated,0,NA,C26 H36 O8,26,36,8,NA,NA
897,1369,477.0310092,477.0310092,477.0310785931,3595904,223794,20.9,-1,0.1454687416,0.8890854125000001,0,0.3111798944,14,0.7000000000000001,0.7000000000000001,O14,de-protonated,0,NA,C20 H14 O14,20,14,14,NA,NA
898,1370,477.0459828,477.0459828,477.0463347344,1774212,210831,9.1,-1,0.7377362954000001,0.0486240017,0.5,0.1840368012,18,0.5833333333,0.4583333333,O11,de-protonated,0,NA,C24 H14 O11,24,14,11,NA,NA
899,1371,477.0674332,477.0674332,477.0674641025,12184200,207741,76.3,-1,0.0647759436,0.9769589125,0.9435531272,0.9122762279,13,0.8571428571,0.619047619,O13,de-protonated,0,NA,C21 H18 O13,21,18,13,NA,NA
900,1372,477.0825488,477.0825488,477.0827202438,1649291,207863,8.3,-1,0.3593586033,0.4880015491,0.5,0.4916010844,17,0.72,0.4,O10,de-protonated,0,NA,C25 H18 O10,25,18,10,NA,NA
901,1373,477.1038227,477.1038227,477.1038496119,12139152,208035,76.1,-1,0.0564067538,0.9824790755,0.8562641830000001,0.9004999218,12,1,0.5454545455,O12,de-protonated,0,NA,C22 H22 O12,22,22,12,NA,NA
902,1374,477.1401909,477.1401909,477.1402351213,18877080,201833,119.6,-1,0.0926798045,0.9534009871,0.8944472113,0.951712688,11,1.1304347826,0.4782608696,O11,de-protonated,0,NA,C23 H26 O11,23,26,11,NA,NA
903,1375,477.1766264,477.1766264,477.1766206306,20929184,215329,132.8,-1,-0.0120906008,0.999188204,0.9427877892,0.7920290633,10,1.25,0.4166666667,O10,de-protonated,0,NA,C24 H30 O10,24,30,10,NA,NA
904,1376,477.2130999,477.2130999,477.21300614,9134760,220365,56.6,-1,-0.1964740409,0.8069804582000001,0.9118752377,0.6516121326000001,9,1.36,0.36,O9,de-protonated,0,NA,C25 H34 O9,25,34,9,NA,NA
905,1377,477.2495373,477.2495373,477.2493916494,1996464,223351,10.5,-1,-0.3051875726,0.5960436277,0.5,0.5672305394,8,1.4615384615,0.3076923077,O8,de-protonated,0,NA,C26 H38 O8,26,38,8,NA,NA
906,1383,479.0256063,479.0256063,479.0255992895,1464117,218469,7.1,-1,-0.0146349395,0.9988108107,0.5,0.8491675675,18,0.5217391304,0.5217391304,O12,de-protonated,0,NA,C23 H12 O12,23,12,12,NA,NA
907,1384,479.0467127,479.0467127,479.0467286576,6376505,217884,38.8,-1,0.0333111319,0.9938543428,0.8549331948000001,0.9087305449,13,0.8,0.7000000000000001,O14,de-protonated,0,NA,C20 H16 O14,20,16,14,NA,NA
908,1385,479.0617004,479.0617004,479.0619847989,1962556,207131,10.3,-1,0.5936577787,0.1411486074,0.5,0.2488040252,17,0.6666666667000001,0.4583333333,O11,de-protonated,0,NA,C24 H16 O11,24,16,11,NA,NA
909,1386,479.0830568,479.0830568,479.083114167,11238465,207203,70.2,-1,0.1197432583,0.9234320656,0.9760838232,0.9351511699,12,0.9523809524,0.619047619,O13,de-protonated,0,NA,C21 H20 O13,21,20,13,NA,NA
910,1387,479.0987564,479.0987564,479.0983703083,1587781,249977,7.9,-1,-0.805871541,0.0271076702,0.5,0.1689753691,16,0.8,0.4,O10,de-protonated,0,NA,C25 H20 O10,25,20,10,NA,NA
911,1388,479.1194731,479.1194731,479.1194996764,16510025,203470,104.3,-1,0.0554691624,0.983051776,0.9222455981,0.9387285955,11,1.0909090909,0.5454545455,O12,de-protonated,0,NA,C22 H24 O12,22,24,12,NA,NA
912,1389,479.134556,479.134556,479.1347558176,1713228,215108,8.7,-1,0.4170385052,0.3805154814,0.5,0.416360837,15,0.9230769231,0.3461538462,O9,de-protonated,0,NA,C26 H24 O9,26,24,9,NA,NA
913,1390,479.1559233,479.1559233,479.1558851857,23964754,210378,152.4,-1,-0.0795445897,0.9654587532,0.7911819102000001,0.6674236349,10,1.2173913043,0.4782608696,O11,de-protonated,0,NA,C23 H28 O11,23,28,11,NA,NA
914,1391,479.1923003,479.1923003,479.1922706951,17083482,206515,108,-1,-0.0617807839,0.9790184342,0.981598877,0.9674875732,9,1.3333333333,0.4166666667,O10,de-protonated,0,NA,C24 H32 O10,24,32,10,NA,NA
915,1392,479.2286426,479.2286426,479.2286562045,4558945,219969,27.1,-1,0.0283883489,0.9955327947,0,0.3484364781,8,1.44,0.36,O9,de-protonated,0,NA,C25 H36 O9,25,36,9,NA,NA
916,1400,481.0412749,481.0412749,481.041249354,2366960,203352,12.9,-1,-0.0531057005,0.984454239,0.5,0.8391179673,17,0.6086956522,0.5217391304,O12,de-protonated,0,NA,C23 H14 O12,23,14,12,NA,NA
917,1401,481.0623689,481.0623689,481.0623787221,6604276,198547,40.3,-1,0.0204174496,0.9976867228,0.9165549573,0.6571728101000001,12,0.9,0.7000000000000001,O14,de-protonated,0,NA,C20 H18 O14,20,18,14,NA,NA
918,1402,481.0776648,481.0776648,481.0776348634,3531256,210084,20.5,-1,-0.0622283102,0.9787166313,0,0.3425508209,16,0.75,0.4583333333,O11,de-protonated,0,NA,C24 H18 O11,24,18,11,NA,NA
919,1403,481.0987647,481.0987647,481.0987642315,10749436,215390,67.1,-1,-9.739142e-4,0.9999947305,0.7571876027000001,0.9042319634,11,1.0476190476,0.619047619,O13,de-protonated,0,NA,C21 H22 O13,21,22,13,NA,NA
920,1404,481.1141621,481.1141621,481.1140203727,2705920,241428,15.1,-1,-0.2945814465,0.6174845258,0,0.216119584,15,0.88,0.4,O10,de-protonated,0,NA,C25 H22 O10,25,22,10,NA,NA
921,1405,481.1351971,481.1351971,481.1351497408,18615812,214769,117.9,-1,-0.0984321445,0.947595884,0.8180223432,0.8396185376,10,1.1818181818,0.5454545455,O12,de-protonated,0,NA,C22 H26 O12,22,26,12,NA,NA
922,1406,481.150361,481.150361,481.1504058821,2173960,222251,11.7,-1,0.093280853,0.9528091545,0.5,0.8169664082,14,1,0.3461538462,O9,de-protonated,0,NA,C26 H26 O9,26,26,9,NA,NA
923,1407,481.1715734,481.1715734,481.1715352502,18894348,212282,119.7,-1,-0.0792851977,0.9656797569,0.8265029529,0.9222145707,9,1.3043478261,0.4782608696,O11,de-protonated,0,NA,C23 H30 O11,23,30,11,NA,NA
924,1408,481.1869286,481.1869286,481.1867913915,2013712,242471,10.7,-1,-0.2851460138,0.6365371507,0.5,0.5955760055,13,1.1111111111,0.2962962963,O8,de-protonated,0,NA,C27 H30 O8,27,30,8,NA,NA
925,1409,481.2079295,481.2079295,481.2079207596,8314389,203685,51.3,-1,-0.0181634499,0.9981688402,0.8808444656000001,0.9536840361,8,1.4166666667,0.4166666667,O10,de-protonated,0,NA,C24 H34 O10,24,34,10,NA,NA
926,1410,481.2232477,481.2232477,481.2231769009,1420824,225108,6.8,-1,-0.1471232361,0.8866975195000001,0.5,0.7706882637,12,1.2142857143,0.25,O7,de-protonated,0,NA,C28 H34 O7,28,34,7,NA,NA
927,1411,481.244291,481.244291,481.244306269,1773596,187015,9.1,-1,0.0317281432,0.9944229704,0.5,0.8460960793000001,7,1.52,0.36,O9,de-protonated,0,NA,C25 H38 O9,25,38,9,NA,NA
928,1417,483.0200795,483.0200795,483.0205139091,1754533,194595,9,-1,0.8993594445,0.0111803587,0.5,0.1578262511,17,0.5454545455,0.5909090909,O13,de-protonated,0,NA,C22 H12 O13,22,12,13,NA,NA
929,1418,483.0415784,483.0415784,483.0416432772,1874858,252670,9.8,-1,0.1343096634,0.9046409605,0.5,0.7832486724000001,12,0.8421052632,0.7894736842000001,O15,de-protonated,0,NA,C19 H16 O15,19,16,15,NA,NA
930,1419,483.0570091,483.0570091,483.0568994184,4621229,217136,27.5,-1,-0.2270572157,0.7509497419000001,0.754049928,0.8389241812,16,0.6956521739,0.5217391304,O12,de-protonated,0,NA,C23 H16 O12,23,16,12,NA,NA
931,1420,483.0780481,483.0780481,483.0815384742,6725554,197313,41.1,-1,7.2252278811,1.109550989e-126,0,3.883428461e-127,33,0.3157894737,0.0263157895,O1,de-protonated,0,NA,C38 H12 O1,38,12,1,NA,NA
932,1420,483.0780481,483.0780481,483.0780287865,6725554,197313,41.1,-1,-0.039979991,0.9911593125,0,0.3469057594,11,1,0.7000000000000001,O14,de-protonated,0,NA,C20 H20 O14,20,20,14,NA,NA
933,1421,483.0933494,483.0933494,483.0932849278,4871094,214026,29.1,-1,-0.1334569789,0.9057891778,0,0.3170262122,15,0.8333333333,0.4583333333,O11,de-protonated,0,NA,C24 H20 O11,24,20,11,NA,NA
934,1422,483.1144516,483.1144516,483.1144142959,9940922,197740,61.8,-1,-0.0772158102,0.9674188,0.8435031203000001,0.8896961572000001,10,1.1428571429,0.619047619,O13,de-protonated,0,NA,C21 H24 O13,21,24,13,NA,NA
935,1423,483.1297154,483.1297154,483.1296704372,3894205,220769,22.8,-1,-0.0930656691,0.9530214364,0.7748580683,0.5984581557,14,0.96,0.4,O10,de-protonated,0,NA,C25 H24 O10,25,24,10,NA,NA
936,1424,483.1508176,483.1508176,483.1507998053,14766018,199384,93,-1,-0.0368305022,0.992492292,0.990182035,0.9818841219,9,1.2727272727,0.5454545455,O12,de-protonated,0,NA,C22 H28 O12,22,28,12,NA,NA
937,1425,483.1659572,483.1659572,483.1660559466,4092870,189580,24.1,-1,0.2043740389,0.792907588,0.845202639,0.5322015884,13,1.0769230769,0.3461538462,O9,de-protonated,0,NA,C26 H28 O9,26,28,9,NA,NA
938,1426,483.187156,483.187156,483.1871853147,8976330,208120,55.6,-1,0.0606694437,0.979758873,0.9805709436,0.9105442796,8,1.3913043478,0.4782608696,O11,de-protonated,0,NA,C23 H32 O11,23,32,11,NA,NA
939,1427,483.2024132,483.2024132,483.202441456,3115470,204544,17.8,-1,0.0584764896,0.9811820886,0,0.343413731,12,1.1851851852,0.2962962963,O8,de-protonated,0,NA,C27 H32 O8,27,32,8,NA,NA
940,1428,483.2235502,483.2235502,483.2235708241,3061202,204798,17.4,-1,0.0426802069,0.9899310346,0,0.34647586210000003,7,1.5,0.4166666667,O10,de-protonated,0,NA,C24 H36 O10,24,36,10,NA,NA
941,1436,485.036215,485.036215,485.0361639735,4093286,192414,24.1,-1,-0.1052013535,0.9403669217,0,0.3291284226,16,0.6363636364,0.5909090909,O13,de-protonated,0,NA,C22 H14 O13,22,14,13,NA,NA
942,1437,485.0571975,485.0571975,485.0572933416,2771819,221010,15.5,-1,0.1975882846,0.8050143562000001,0.5,0.7135100494000001,11,0.9473684211,0.7894736842000001,O15,de-protonated,0,NA,C19 H18 O15,19,18,15,NA,NA
943,1438,485.0725164,485.0725164,485.0725494829,6322542,209117,38.5,-1,0.0682020112,0.974489294,0,0.3410712529,15,0.7826086957,0.5217391304,O12,de-protonated,0,NA,C23 H18 O12,23,18,12,NA,NA
944,1439,485.093653,485.093653,485.0971885387,4950387,195814,29.6,-1,7.2883099763,6.857569288e-129,0.7616791953000001,0.2285037586,32,0.3684210526,0.0263157895,O1,de-protonated,0,NA,C38 H14 O1,38,14,1,NA,NA
945,1439,485.093653,485.093653,485.093678851,4950387,195814,29.6,-1,0.0532907846,0.9843465439,0.7639384661,0.8816199216,10,1.1,0.7000000000000001,O14,de-protonated,0,NA,C20 H22 O14,20,22,14,NA,NA
946,1440,485.108919,485.108919,485.1089349923,6451574,211766,39.3,-1,0.0329664257,0.9939804946,0.8846410143000001,0.7368132695,14,0.9166666667,0.4583333333,O11,de-protonated,0,NA,C24 H22 O11,24,22,11,NA,NA
947,1441,485.1300716,485.1300716,485.1300643604,8126843,215138,50.1,-1,-0.0149229938,0.9987635664,0.8183666806000001,0.9448873778,9,1.2380952381,0.619047619,O13,de-protonated,0,NA,C21 H26 O13,21,26,13,NA,NA
948,1442,485.1453991,485.1453991,485.1453205017,6046078,217279,36.7,-1,-0.1620098241,0.8643152674000001,0,0.3025103436,13,1.04,0.4,O10,de-protonated,0,NA,C25 H26 O10,25,26,10,NA,NA
949,1443,485.1664256,485.1664256,485.1664498698,7377283,209057,45.3,-1,0.0500236391,0.9861941621,0.9236607202,0.9453083531,8,1.3636363636,0.5454545455,O12,de-protonated,0,NA,C22 H30 O12,22,30,12,NA,NA
950,1444,485.1817203,485.1817203,485.1817060111,6799751,208611,41.6,-1,-0.0294506646,0.995193026,0.8923861242000001,0.965951583,12,1.1538461538,0.3461538462,O9,de-protonated,0,NA,C26 H30 O9,26,30,9,NA,NA
951,1445,485.2027904,485.2027904,485.2028353792,3088779,237923,17.6,-1,0.092701799,0.9533793908,0,0.3336827868,7,1.4782608696,0.4782608696,O11,de-protonated,0,NA,C23 H34 O11,23,34,11,NA,NA
952,1446,485.2180947,485.2180947,485.2180915205,3591567,224589,20.8,-1,-0.0065528046,0.9997614771,0,0.34991651700000004,11,1.2592592593,0.2962962963,O8,de-protonated,0,NA,C27 H34 O8,27,34,8,NA,NA
953,1447,485.2541777,485.2541777,485.2544770298,1665687,157100,8.4,-1,0.6168512793,0.1207637104,0.5,0.2345345973,10,1.3571428571,0.25,O7,de-protonated,0,NA,C28 H38 O7,28,38,7,NA,NA
954,1453,487.0153666,487.0153666,487.0154285286,1665314,219413,8.4,-1,0.1271594885,0.9140858787,0.5,0.7898601151,16,0.5714285714,0.6666666667000001,O14,de-protonated,0,NA,C21 H12 O14,21,12,14,NA,NA
955,1454,487.0517842,487.0517842,487.051814038,6542122,208550,39.9,-1,0.0612625109,0.9793653403,0.7881232931000001,0.8225029946,15,0.7272727273,0.5909090909,O13,de-protonated,0,NA,C22 H16 O13,22,16,13,NA,NA
956,1455,487.0729287,487.0729287,487.0764530938,1867823,176044,9.7,-1,7.2358122631,4.740775183e-127,0.6591533035,0.197745991,32,0.3243243243,0.0540540541,O2,de-protonated,0,NA,C37 H12 O2,37,12,2,NA,NA
957,1455,487.0729287,487.0729287,487.0729434061,1867823,176044,9.7,-1,0.0301928422,0.9949483156,0.5,0.8464638209,10,1.0526315789,0.7894736842000001,O15,de-protonated,0,NA,C19 H20 O15,19,20,15,NA,NA
958,1456,487.0881973,487.0881973,487.0881995474,8557362,206264,52.9,-1,0.0046139516,0.9998817373,0.8580836281,0.7101743972,14,0.8695652174,0.5217391304,O12,de-protonated,0,NA,C23 H20 O12,23,20,12,NA,NA
959,1457,487.1091901,487.1091901,487.1128386032,3538743,208459,20.5,-1,7.4900574724,4.391045815999999e-136,0,1.5368660360000002e-136,31,0.4210526316,0.0263157895,O1,de-protonated,0,NA,C38 H16 O1,38,16,1,NA,NA
960,1457,487.1091901,487.1091901,487.1093289155,3538743,208459,20.5,-1,0.2849781199,0.6368757383,0,0.2229065084,9,1.2,0.7000000000000001,O14,de-protonated,0,NA,C20 H24 O14,20,24,14,NA,NA
961,1458,487.1245374,487.1245374,487.1245850568,8932154,209229,55.3,-1,0.0978328484,0.948215292,0.7952301939,0.8988929159,13,1,0.4583333333,O11,de-protonated,0,NA,C24 H24 O11,24,24,11,NA,NA
962,1459,487.1455761,487.1455761,487.1457144249,4208447,210736,24.8,-1,0.28394971150000003,0.6389492716,0,0.2236322451,8,1.3333333333,0.619047619,O13,de-protonated,0,NA,C21 H28 O13,21,28,13,NA,NA
963,1460,487.1609833,487.1609833,487.1609705662,10662722,202086,66.5,-1,-0.0261388552,0.9962114184,0.9727771367,0.8433053483,12,1.12,0.4,O10,de-protonated,0,NA,C25 H28 O10,25,28,10,NA,NA
964,1461,487.1822456,487.1822456,487.1820999343,2541383,220522,14.1,-1,-0.2989964752,0.6085595474000001,0.5,0.5759916831,7,1.4545454545,0.5454545455,O12,de-protonated,0,NA,C22 H32 O12,22,32,12,NA,NA
965,1462,487.1973799,487.1973799,487.1973560756,9718603,211448,60.4,-1,-0.048901016,0.9868028048,0.8431931540000001,0.8208653821,11,1.2307692308,0.3461538462,O9,de-protonated,0,NA,C26 H32 O9,26,32,9,NA,NA
966,1463,487.2338861,487.2338861,487.2337415849,3663699,209811,21.3,-1,-0.2966031477,0.6133980155000001,0,0.2146893054,10,1.3333333333,0.2962962963,O8,de-protonated,0,NA,C27 H36 O8,27,36,8,NA,NA
967,1470,489.0312283,489.0312283,489.0310785931,3691754,221936,21.5,-1,-0.3061296015,0.5941397379000001,0,0.2079489083,15,0.6666666667000001,0.6666666667000001,O14,de-protonated,0,NA,C21 H14 O14,21,14,14,NA,NA
968,1471,489.0675569,489.0675569,489.0674641025,9522418,205342,59.1,-1,-0.189743771,0.8187184784,0.8735253162000001,0.5721715201,14,0.8181818182,0.5909090909,O13,de-protonated,0,NA,C22 H18 O13,22,18,13,NA,NA
969,1472,489.103871,489.103871,489.1038496119,9680122,201308,60.2,-1,-0.043729201,0.9894326585,0.6432968714,0.8368817775,13,0.9565217391,0.5217391304,O12,de-protonated,0,NA,C23 H22 O12,23,22,12,NA,NA
970,1473,489.1249399,489.1249399,489.1284886676,1635071,252743,8.2,-1,7.2552871422,9.884215003e-128,0.5,0.15,30,0.4736842105,0.0263157895,O1,de-protonated,0,NA,C38 H18 O1,38,18,1,NA,NA
971,1473,489.1249399,489.1249399,489.12497898,1635071,252743,8.2,-1,0.0798977367,0.9651567912,0.5,0.8256097538,8,1.3,0.7000000000000001,O14,de-protonated,0,NA,C20 H26 O14,20,26,14,NA,NA
972,1474,489.1402392,489.1402392,489.1402351213,13296898,204286,83.5,-1,-0.0083385827,0.9996137859,0.8498211440000001,0.7364252757,12,1.0833333333,0.4583333333,O11,de-protonated,0,NA,C24 H26 O11,24,26,11,NA,NA
973,1475,489.1766129,489.1766129,489.1766206306,14570763,195075,91.7,-1,0.0158033881,0.9986134783,0.9993465549,0.8925377063000001,11,1.2,0.4,O10,de-protonated,0,NA,C25 H30 O10,25,30,10,NA,NA
974,1476,489.2129047,489.2129047,489.21300614,9970963,201547,62,-1,0.2073535065,0.7875221676,0.8542792828,0.8753944081,10,1.3076923077,0.3461538462,O9,de-protonated,0,NA,C26 H34 O9,26,34,9,NA,NA
975,1477,489.2492165,489.2492165,489.2493916494,2805019,202721,15.8,-1,0.3579961869,0.4906584303,0,0.1717304506,9,1.4074074074,0.2962962963,O8,de-protonated,0,NA,C27 H38 O8,27,38,8,NA,NA
976,1483,491.04674670000003,491.04674670000003,491.0467286576,6874806,209860,42,-1,-0.0367427582,0.9925278878,0,0.3473847607,14,0.7619047619,0.6666666667000001,O14,de-protonated,0,NA,C21 H16 O14,21,16,14,NA,NA
977,1484,491.0831209,491.0831209,491.083114167,10108606,202920,62.9,-1,-0.0137105649,0.9989562141,0.917006715,0.9725578882,13,0.9090909091,0.5909090909,O13,de-protonated,0,NA,C22 H20 O13,22,20,13,NA,NA
978,1485,491.1194046,491.1194046,491.1194996764,12441287,205381,78,-1,0.1935910862,0.8120378054,0.9953826336,0.9328239584,12,1.0434782609,0.5217391304,O12,de-protonated,0,NA,C23 H24 O12,23,24,12,NA,NA
979,1486,491.1558459,491.1558459,491.1558851857,17680080,197213,111.8,-1,0.0799862994,0.9650808697,0.8562398538,0.9170189913,11,1.1666666667,0.4583333333,O11,de-protonated,0,NA,C24 H28 O11,24,28,11,NA,NA
980,1487,491.1922617,491.1922617,491.1922706951,15791831,203797,99.6,-1,0.0183128411,0.9981386226,0.8729959861000001,0.9512935441,10,1.28,0.4,O10,de-protonated,0,NA,C25 H32 O10,25,32,10,NA,NA
981,1488,491.2287171,491.2287171,491.2286562045,6936288,207398,42.4,-1,-0.1239656704,0.9181679709,0.8559226469000001,0.8910807502,9,1.3846153846,0.3461538462,O9,de-protonated,0,NA,C26 H36 O9,26,36,9,NA,NA
